,parcelid,logerror,transactiondate,class
28896,12427899,-0.0866,2016-04-26,higherror
28897,11582898,-0.2744,2016-04-26,higherror
28898,11008330,0.0188,2016-04-26,lowerror
28899,10963407,0.0315,2016-04-26,lowerror
28900,13926703,0.124,2016-04-26,higherror
28901,11867724,-0.0274,2016-04-26,lowerror
28902,11929061,0.0227,2016-04-26,lowerror
28903,13927079,0.0188,2016-04-26,lowerror
28904,11207069,-0.1335,2016-04-26,higherror
28905,12095648,-0.003,2016-04-26,lowerror
28906,12095658,-0.1278,2016-04-26,higherror
28907,12070484,-0.3313,2016-04-26,higherror
28908,17226046,0.0871,2016-04-26,higherror
28909,12089150,0.3639,2016-04-26,higherror
28910,10850189,-0.0899,2016-04-26,higherror
28911,12095585,-0.0683,2016-04-26,lowerror
28912,12869704,0.001,2016-04-26,lowerror
28913,12905297,-0.0315,2016-04-26,lowerror
28914,17170678,-0.046,2016-04-26,lowerror
28915,12522917,0.01,2016-04-26,lowerror
28916,11169817,0.002,2016-04-26,lowerror
28917,14621105,0.0276,2016-04-26,lowerror
28918,12774152,-0.0202,2016-04-26,lowerror
28919,10730300,-0.2046,2016-04-26,higherror
28920,11207933,0.0276,2016-04-26,lowerror
28921,13936267,0.006,2016-04-26,lowerror
28922,11162667,0.001,2016-04-26,lowerror
28923,11708852,0.1026,2016-04-26,higherror
28924,13924594,0.0227,2016-04-26,lowerror
28925,11699982,-0.0325,2016-04-26,lowerror
28926,17100882,0.0843,2016-04-26,higherror
28927,10730071,0.1089,2016-04-26,higherror
28928,14474938,0.1956,2016-04-26,higherror
28929,17119086,-0.0243,2016-04-26,lowerror
28930,11145404,0.0119,2016-04-26,lowerror
28931,11425528,-0.0263,2016-04-26,lowerror
28932,12224900,-0.064,2016-04-26,lowerror
28933,11904711,-0.0555,2016-04-26,lowerror
28934,12681100,0.0276,2016-04-26,lowerror
28935,11169124,-0.005,2016-04-26,lowerror
28936,10942646,0.005,2016-04-26,lowerror
28937,12073061,0.0,2016-04-26,
28938,11703480,-0.0943,2016-04-26,higherror
28939,10852318,0.0344,2016-04-26,lowerror
28940,12590942,0.008,2016-04-26,lowerror
28941,13976978,-0.002,2016-04-26,lowerror
28942,11281266,-0.0534,2016-04-26,lowerror
28943,10967704,-0.0336,2016-04-26,lowerror
28944,14715855,-0.045,2016-04-26,lowerror
28945,14372692,-0.001,2016-04-26,lowerror
28946,17063179,-0.078,2016-04-26,higherror
28947,12216131,-0.005,2016-04-26,lowerror
28948,17167884,-0.006999999999999999,2016-04-26,lowerror
28949,13976393,-0.0192,2016-04-26,lowerror
28950,10967032,0.0649,2016-04-26,lowerror
28951,13935801,-0.0182,2016-04-26,lowerror
28952,12878342,0.062,2016-04-26,lowerror
28953,12184282,-0.1661,2016-04-26,higherror
28954,17058999,-0.2033,2016-04-26,higherror
28955,11439471,0.0,2016-04-26,
28956,12863891,0.0488,2016-04-26,lowerror
28957,12510919,-0.1278,2016-04-26,higherror
28958,14448327,0.009000000000000001,2016-04-26,lowerror
28959,13929732,-0.0856,2016-04-26,higherror
28960,14471809,0.0989,2016-04-26,higherror
28961,13929966,-0.0284,2016-04-26,lowerror
28962,14733051,0.0237,2016-04-26,lowerror
28963,11870625,-0.1165,2016-04-26,higherror
28964,11901861,-0.0943,2016-04-26,higherror
28965,11161277,-0.0253,2016-04-26,lowerror
28966,11442696,-0.0161,2016-04-26,lowerror
28967,12513197,-0.006,2016-04-26,lowerror
28968,11619183,0.0935,2016-04-26,higherror
28969,12094356,-0.0151,2016-04-26,lowerror
28970,17210320,0.0,2016-04-26,
28971,12192226,-0.0576,2016-04-26,lowerror
28972,12228626,-0.0672,2016-04-26,lowerror
28973,12068685,-0.0629,2016-04-26,lowerror
28974,14364639,-0.0243,2016-04-26,lowerror
28975,12928578,-0.0121,2016-04-26,lowerror
28976,11877000,-0.004,2016-04-26,lowerror
28977,12600199,0.0334,2016-04-26,lowerror
28978,11277064,-0.0212,2016-04-26,lowerror
28979,12202689,-0.006,2016-04-26,lowerror
28980,14112865,-0.002,2016-04-26,lowerror
28981,14612293,-0.0325,2016-04-26,lowerror
28982,13993886,0.1337,2016-04-26,higherror
28983,11884837,0.076,2016-04-26,higherror
28984,12522642,0.006999999999999999,2016-04-26,lowerror
28985,14671479,-0.1188,2016-04-26,higherror
28986,12492107,-0.0398,2016-04-26,lowerror
28987,13921142,-0.001,2016-04-26,lowerror
28988,11201143,-0.001,2016-04-26,lowerror
28989,14617017,-0.0629,2016-04-26,lowerror
28990,11167141,0.009000000000000001,2016-04-26,lowerror
28991,14714787,0.044000000000000004,2016-04-26,lowerror
28992,11624408,0.003,2016-04-26,lowerror
28993,14671186,0.0178,2016-04-26,lowerror
28994,11928635,0.0,2016-04-26,
28995,17221399,0.0564,2016-04-26,lowerror
28996,12532460,0.0411,2016-04-26,lowerror
28997,10991004,0.0237,2016-04-26,lowerror
28998,17281023,0.006999999999999999,2016-04-26,lowerror
28999,14348448,0.0402,2016-04-26,lowerror
29000,13998149,-0.0555,2016-04-26,lowerror
29001,14478795,0.0592,2016-04-26,lowerror
29002,14641942,0.0602,2016-04-26,lowerror
29003,11585518,0.1856,2016-04-26,higherror
29004,10956418,0.1881,2016-04-26,higherror
29005,17222250,0.0109,2016-04-26,lowerror
29006,12178197,-0.0161,2016-04-26,lowerror
29007,13902544,-0.0683,2016-04-26,lowerror
29008,17071535,-0.0356,2016-04-26,lowerror
29009,14445636,0.0247,2016-04-26,lowerror
29010,12933282,0.3584,2016-04-26,higherror
29011,10984823,0.009000000000000001,2016-04-26,lowerror
29012,11921536,0.0411,2016-04-26,lowerror
29013,12060623,0.0109,2016-04-26,lowerror
29014,10847520,-0.3341,2016-04-26,higherror
29015,12530429,0.0469,2016-04-26,lowerror
29016,14732268,-0.0243,2016-04-26,lowerror
29017,17227509,0.0218,2016-04-26,lowerror
29018,10786079,0.0344,2016-04-26,lowerror
29019,10980515,-0.0141,2016-04-26,lowerror
29020,17159986,0.0733,2016-04-26,higherror
29021,10980601,-0.0715,2016-04-26,higherror
29022,11622440,0.0218,2016-04-26,lowerror
29023,14674112,0.01,2016-04-26,lowerror
29024,10953213,-0.0263,2016-04-26,lowerror
29025,12232376,-0.008,2016-04-26,lowerror
29026,13914015,-0.0161,2016-04-26,lowerror
29027,11170608,0.006999999999999999,2016-04-26,lowerror
29028,11859421,-0.005,2016-04-26,lowerror
29029,17228772,0.009000000000000001,2016-04-26,lowerror
29030,10734965,0.0573,2016-04-26,lowerror
29031,12085194,0.0286,2016-04-26,lowerror
29032,14620407,0.01,2016-04-26,lowerror
29033,14162610,0.1561,2016-04-26,higherror
29034,14113314,0.0402,2016-04-26,lowerror
29035,13940210,0.0962,2016-04-26,higherror
29036,12873778,0.1596,2016-04-26,higherror
29037,14373253,0.0198,2016-04-26,lowerror
29038,11614476,-0.0356,2016-04-26,lowerror
29039,14372440,-0.1335,2016-04-26,higherror
29040,12548420,0.0139,2016-04-27,lowerror
29041,11889436,0.0169,2016-04-27,lowerror
29042,13019036,0.0109,2016-04-27,lowerror
29043,11093240,0.0714,2016-04-27,higherror
29044,17147074,0.0545,2016-04-27,lowerror
29045,13016450,-0.0243,2016-04-27,lowerror
29046,10766400,0.0354,2016-04-27,lowerror
29047,13008016,0.0516,2016-04-27,lowerror
29048,14381212,-0.0131,2016-04-27,lowerror
29049,14619259,0.077,2016-04-27,higherror
29050,17167198,-0.0377,2016-04-27,lowerror
29051,11878286,0.0686,2016-04-27,lowerror
29052,12747745,0.0237,2016-04-27,lowerror
29053,12548555,0.0237,2016-04-27,lowerror
29054,12429591,0.0139,2016-04-27,lowerror
29055,11429125,0.044000000000000004,2016-04-27,lowerror
29056,12883484,0.4472,2016-04-27,higherror
29057,14618829,-0.0182,2016-04-27,lowerror
29058,12869058,-0.0387,2016-04-27,lowerror
29059,14295652,-0.0305,2016-04-27,lowerror
29060,14382278,0.0315,2016-04-27,lowerror
29061,17243925,0.0807,2016-04-27,higherror
29062,11798289,0.0402,2016-04-27,lowerror
29063,14723665,0.002,2016-04-27,lowerror
29064,14386688,0.003,2016-04-27,lowerror
29065,17143354,0.0,2016-04-27,
29066,11078642,0.0733,2016-04-27,higherror
29067,14083155,-0.0513,2016-04-27,lowerror
29068,11078092,-0.0294,2016-04-27,lowerror
29069,11515591,-0.0294,2016-04-27,lowerror
29070,12826831,-0.004,2016-04-27,lowerror
29071,10887418,-0.009000000000000001,2016-04-27,lowerror
29072,13040055,0.0198,2016-04-27,lowerror
29073,11516064,-0.1009,2016-04-27,higherror
29074,11077587,0.001,2016-04-27,lowerror
29075,12826375,-0.0141,2016-04-27,lowerror
29076,12872829,-0.0161,2016-04-27,lowerror
29077,12872819,-0.0502,2016-04-27,lowerror
29078,12682274,0.0554,2016-04-27,lowerror
29079,14035975,0.006999999999999999,2016-04-27,lowerror
29080,12860681,-0.0471,2016-04-27,lowerror
29081,14387093,-0.2282,2016-04-27,higherror
29082,11164688,0.0,2016-04-27,
29083,14627002,-0.0253,2016-04-27,lowerror
29084,11989089,-0.207,2016-04-27,higherror
29085,11989454,-0.044000000000000004,2016-04-27,lowerror
29086,11883219,-0.079,2016-04-27,higherror
29087,13036569,0.0119,2016-04-27,lowerror
29088,14458569,0.045,2016-04-27,lowerror
29089,14690351,-0.001,2016-04-27,lowerror
29090,11424592,0.0188,2016-04-27,lowerror
29091,11293877,-0.0356,2016-04-27,lowerror
29092,11159755,0.1363,2016-04-27,higherror
29093,12680669,-0.0101,2016-04-27,lowerror
29094,14289608,-0.0284,2016-04-27,lowerror
29095,12415176,0.01,2016-04-27,lowerror
29096,11800900,-0.0812,2016-04-27,higherror
29097,12130998,0.0686,2016-04-27,lowerror
29098,17246191,-0.0192,2016-04-27,lowerror
29099,11886701,0.3155,2016-04-27,higherror
29100,14285520,-0.0141,2016-04-27,lowerror
29101,12432500,0.0286,2016-04-27,lowerror
29102,11161773,-0.0212,2016-04-27,lowerror
29103,11087336,-0.0263,2016-04-27,lowerror
29104,12409156,0.0218,2016-04-27,lowerror
29105,17216556,0.0247,2016-04-27,lowerror
29106,11509433,-0.005,2016-04-27,lowerror
29107,11085009,0.0218,2016-04-27,lowerror
29108,11162223,-0.005,2016-04-27,lowerror
29109,13029871,-0.0481,2016-04-27,lowerror
29110,14284412,-0.004,2016-04-27,lowerror
29111,11658030,0.001,2016-04-27,lowerror
29112,14411101,-0.002,2016-04-27,lowerror
29113,14689950,0.0286,2016-04-27,lowerror
29114,17216372,0.0315,2016-04-27,lowerror
29115,10909881,0.0286,2016-04-27,lowerror
29116,11984367,0.0159,2016-04-27,lowerror
29117,14299032,0.0237,2016-04-27,lowerror
29118,14395806,0.003,2016-04-27,lowerror
29119,11664590,0.009000000000000001,2016-04-27,lowerror
29120,11861141,-0.0233,2016-04-27,lowerror
29121,17054247,0.2585,2016-04-27,higherror
29122,14363711,-0.0387,2016-04-27,lowerror
29123,14609437,0.0478,2016-04-27,lowerror
29124,14609322,0.0962,2016-04-27,higherror
29125,14673664,-0.1985,2016-04-27,higherror
29126,11448714,0.006,2016-04-27,lowerror
29127,17068496,0.0,2016-04-27,
29128,14364649,0.0695,2016-04-27,higherror
29129,14679607,0.0208,2016-04-27,lowerror
29130,14673572,-0.0305,2016-04-27,lowerror
29131,11865071,0.0315,2016-04-27,lowerror
29132,14457129,0.0159,2016-04-27,lowerror
29133,11944226,-0.3624,2016-04-27,higherror
29134,11858829,0.0564,2016-04-27,lowerror
29135,14332704,-0.009000000000000001,2016-04-27,lowerror
29136,12695285,-0.0736,2016-04-27,higherror
29137,14060169,0.077,2016-04-27,higherror
29138,17235995,-0.0101,2016-04-27,lowerror
29139,14074974,0.0431,2016-04-27,lowerror
29140,12959881,0.0344,2016-04-27,lowerror
29141,14673003,0.1187,2016-04-27,higherror
29142,11908669,0.0411,2016-04-27,lowerror
29143,11395024,0.0276,2016-04-27,lowerror
29144,11117048,-0.003,2016-04-27,lowerror
29145,11479148,0.0109,2016-04-27,lowerror
29146,11177389,0.0788,2016-04-27,higherror
29147,12666372,-0.004,2016-04-27,lowerror
29148,11271539,0.0788,2016-04-27,higherror
29149,14332638,-0.006,2016-04-27,lowerror
29150,11919926,-0.1324,2016-04-27,higherror
29151,17158481,0.001,2016-04-27,lowerror
29152,11471682,-0.1233,2016-04-27,higherror
29153,11129027,-0.0243,2016-04-27,lowerror
29154,11130023,0.0129,2016-04-27,lowerror
29155,12751486,-0.0171,2016-04-27,lowerror
29156,12938212,-0.0502,2016-04-27,lowerror
29157,12138849,0.0257,2016-04-27,lowerror
29158,10902190,-0.0471,2016-04-27,lowerror
29159,10740953,0.001,2016-04-27,lowerror
29160,12856031,0.0218,2016-04-27,lowerror
29161,11461518,-0.1177,2016-04-27,higherror
29162,14611887,0.1406,2016-04-27,higherror
29163,11173101,0.1017,2016-04-27,higherror
29164,11850287,0.0535,2016-04-27,lowerror
29165,12488731,0.0237,2016-04-27,lowerror
29166,12942629,0.0257,2016-04-27,lowerror
29167,12489809,-0.1177,2016-04-27,higherror
29168,14755106,0.0564,2016-04-27,lowerror
29169,12945222,0.0478,2016-04-27,lowerror
29170,11471558,0.0853,2016-04-27,higherror
29171,12494713,0.0119,2016-04-27,lowerror
29172,11135223,0.0237,2016-04-27,lowerror
29173,12950790,0.239,2016-04-27,higherror
29174,12693968,0.004,2016-04-27,lowerror
29175,10744861,0.044000000000000004,2016-04-27,lowerror
29176,11832135,0.0658,2016-04-27,lowerror
29177,12852919,0.0188,2016-04-27,lowerror
29178,11938480,-0.1065,2016-04-27,higherror
29179,12926543,0.0119,2016-04-27,lowerror
29180,11124663,0.006,2016-04-27,lowerror
29181,11124667,-0.045,2016-04-27,lowerror
29182,12857108,0.0159,2016-04-27,lowerror
29183,12945736,0.0733,2016-04-27,higherror
29184,11856719,0.0723,2016-04-27,higherror
29185,14625136,0.0742,2016-04-27,higherror
29186,11169380,-0.006,2016-04-27,lowerror
29187,14319280,0.0998,2016-04-27,higherror
29188,12664752,-0.0471,2016-04-27,lowerror
29189,12444230,-0.0171,2016-04-27,lowerror
29190,14405971,-0.1076,2016-04-27,higherror
29191,12442427,-0.1708,2016-04-27,higherror
29192,14080599,-0.0111,2016-04-27,lowerror
29193,10890620,-0.008,2016-04-27,lowerror
29194,11180368,-0.0161,2016-04-27,lowerror
29195,12989386,-0.1324,2016-04-27,higherror
29196,12989942,0.0695,2016-04-27,higherror
29197,12752687,-0.0151,2016-04-27,lowerror
29198,12546860,-0.2219,2016-04-27,higherror
29199,12440407,0.0139,2016-04-27,lowerror
29200,14373029,0.0478,2016-04-27,lowerror
29201,14373050,0.004,2016-04-27,lowerror
29202,12439258,0.0325,2016-04-27,lowerror
29203,11964834,0.0535,2016-04-27,lowerror
29204,17148736,-0.008,2016-04-27,lowerror
29205,14299828,0.0257,2016-04-27,lowerror
29206,12836066,0.0276,2016-04-27,lowerror
29207,14647166,-0.0233,2016-04-27,lowerror
29208,10763336,0.0169,2016-04-27,lowerror
29209,11213758,0.2021,2016-04-27,higherror
29210,12998863,-0.3092,2016-04-27,higherror
29211,12546433,-0.11199999999999999,2016-04-27,higherror
29212,12685368,0.006999999999999999,2016-04-27,lowerror
29213,14637737,-0.006999999999999999,2016-04-27,lowerror
29214,10762793,-0.0429,2016-04-27,lowerror
29215,11154432,0.0159,2016-04-27,lowerror
29216,11279858,0.076,2016-04-27,higherror
29217,12121343,-0.0253,2016-04-27,lowerror
29218,14375168,-0.0182,2016-04-27,lowerror
29219,11415436,-0.0325,2016-04-27,lowerror
29220,17224532,-0.0192,2016-04-27,lowerror
29221,12445783,0.045,2016-04-27,lowerror
29222,12446297,0.1026,2016-04-27,higherror
29223,12510164,0.1044,2016-04-27,higherror
29224,14607419,-0.0481,2016-04-27,lowerror
29225,12135139,-0.0877,2016-04-27,higherror
29226,14318763,0.0611,2016-04-27,lowerror
29227,11271238,0.0296,2016-04-27,lowerror
29228,12696865,0.0227,2016-04-27,lowerror
29229,12841122,0.0198,2016-04-27,lowerror
29230,12453828,-0.0555,2016-04-27,lowerror
29231,14752191,0.0159,2016-04-27,lowerror
29232,12864704,0.0305,2016-04-27,lowerror
29233,12864775,0.4055,2016-04-27,higherror
29234,12864965,0.005,2016-04-27,lowerror
29235,12451995,-0.0111,2016-04-27,lowerror
29236,11290283,0.1098,2016-04-27,higherror
29237,12977834,0.0695,2016-04-27,higherror
29238,11823685,0.0583,2016-04-27,lowerror
29239,12609411,-0.0192,2016-04-27,lowerror
29240,14751604,-0.003,2016-04-27,lowerror
29241,14637017,0.0526,2016-04-27,lowerror
29242,14605925,-0.0243,2016-04-27,lowerror
29243,12865511,0.0742,2016-04-27,higherror
29244,14683912,0.0459,2016-04-27,lowerror
29245,11655666,-0.0284,2016-04-27,lowerror
29246,12981734,0.0554,2016-04-27,lowerror
29247,17226065,-0.001,2016-04-27,lowerror
29248,14666183,-0.1803,2016-04-27,higherror
29249,14456345,-0.0387,2016-04-27,lowerror
29250,10724672,-0.0346,2016-04-27,lowerror
29251,14625386,0.0488,2016-04-27,lowerror
29252,12546110,-0.0356,2016-04-27,lowerror
29253,11823025,-0.2998,2016-04-27,higherror
29254,11075539,-0.1132,2016-04-27,higherror
29255,11067614,-0.0202,2016-04-27,lowerror
29256,13043580,-0.0555,2016-04-27,lowerror
29257,12165826,-0.0141,2016-04-27,lowerror
29258,17288607,-0.0305,2016-04-27,lowerror
29259,13895334,0.0962,2016-04-27,higherror
29260,14707173,0.0257,2016-04-27,lowerror
29261,17128670,0.0334,2016-04-27,lowerror
29262,11578931,-0.0367,2016-04-27,lowerror
29263,17096131,-0.0502,2016-04-27,lowerror
29264,12249621,-0.3754,2016-04-27,higherror
29265,13892370,-0.121,2016-04-27,higherror
29266,14178412,0.0139,2016-04-27,lowerror
29267,14488759,-0.0513,2016-04-27,lowerror
29268,11335456,-0.078,2016-04-27,higherror
29269,11199154,0.0119,2016-04-27,lowerror
29270,12262513,-0.0398,2016-04-27,lowerror
29271,13885065,0.0,2016-04-27,
29272,11002179,0.0227,2016-04-27,lowerror
29273,11724998,-0.1098,2016-04-27,higherror
29274,17188855,0.0421,2016-04-27,lowerror
29275,12248310,0.008,2016-04-27,lowerror
29276,14707777,0.0218,2016-04-27,lowerror
29277,11237337,-0.0758,2016-04-27,higherror
29278,12788980,-0.0151,2016-04-27,lowerror
29279,11589378,-0.0877,2016-04-27,higherror
29280,10984934,-0.0661,2016-04-27,lowerror
29281,10985669,0.1881,2016-04-27,higherror
29282,17113953,-0.0346,2016-04-27,lowerror
29283,12238977,-0.0801,2016-04-27,higherror
29284,13907046,-0.0182,2016-04-27,lowerror
29285,10841419,-0.0736,2016-04-27,higherror
29286,10989077,-0.0151,2016-04-27,lowerror
29287,11238410,-0.0141,2016-04-27,lowerror
29288,14168544,0.001,2016-04-27,lowerror
29289,12105990,0.044000000000000004,2016-04-27,lowerror
29290,10840356,-0.0471,2016-04-27,lowerror
29291,14486171,-0.0131,2016-04-27,lowerror
29292,14635258,-0.001,2016-04-27,lowerror
29293,10992255,-0.0151,2016-04-27,lowerror
29294,11198772,0.1213,2016-04-27,higherror
29295,11573464,0.0411,2016-04-27,lowerror
29296,12745632,0.0305,2016-04-27,lowerror
29297,12727807,-0.0131,2016-04-27,lowerror
29298,14199260,0.063,2016-04-27,lowerror
29299,14701191,-0.0131,2016-04-27,lowerror
29300,12567466,-0.0566,2016-04-27,lowerror
29301,13857114,0.0109,2016-04-27,lowerror
29302,12288485,-0.0305,2016-04-27,lowerror
29303,11741603,-0.1054,2016-04-27,higherror
29304,14495355,0.0315,2016-04-27,lowerror
29305,10917572,0.0139,2016-04-27,lowerror
29306,13853286,0.0411,2016-04-27,lowerror
29307,11211790,0.004,2016-04-27,lowerror
29308,11193285,0.009000000000000001,2016-04-27,lowerror
29309,11742520,-0.1087,2016-04-27,higherror
29310,14652849,-0.0398,2016-04-27,lowerror
29311,12028489,-0.2157,2016-04-27,higherror
29312,14020396,0.0507,2016-04-27,lowerror
29313,14426913,0.2159,2016-04-27,higherror
29314,12604927,0.0998,2016-04-27,higherror
29315,12033093,0.0507,2016-04-27,lowerror
29316,11590929,-0.11199999999999999,2016-04-27,higherror
29317,14662075,-0.0661,2016-04-27,lowerror
29318,13860689,0.0862,2016-04-27,higherror
29319,13879289,0.0149,2016-04-27,lowerror
29320,11006418,0.0257,2016-04-27,lowerror
29321,17268008,-0.0161,2016-04-27,lowerror
29322,14642944,0.4472,2016-04-27,higherror
29323,11301311,0.0488,2016-04-27,lowerror
29324,12039096,0.3934,2016-04-27,higherror
29325,11567960,0.0431,2016-04-27,lowerror
29326,14492680,0.0507,2016-04-27,lowerror
29327,11242408,0.002,2016-04-27,lowerror
29328,12276296,-0.0202,2016-04-27,lowerror
29329,14493825,0.008,2016-04-27,lowerror
29330,12110300,0.0834,2016-04-27,higherror
29331,14196066,0.0286,2016-04-27,lowerror
29332,17265905,0.0198,2016-04-27,lowerror
29333,11015662,-0.196,2016-04-27,higherror
29334,12110913,0.0247,2016-04-27,lowerror
29335,14198791,-0.0336,2016-04-27,lowerror
29336,13860687,-0.0694,2016-04-27,higherror
29337,14483055,0.1275,2016-04-27,higherror
29338,14160455,0.0834,2016-04-27,higherror
29339,17126009,0.2223,2016-04-27,higherror
29340,14654936,0.0602,2016-04-27,lowerror
29341,17283268,0.1947,2016-04-27,higherror
29342,11691137,0.009000000000000001,2016-04-27,lowerror
29343,12196197,0.0169,2016-04-27,lowerror
29344,11691682,-0.1427,2016-04-27,higherror
29345,17115488,-0.1109,2016-04-27,higherror
29346,13968906,-0.0131,2016-04-27,lowerror
29347,10953031,0.001,2016-04-27,lowerror
29348,17119384,-0.079,2016-04-27,higherror
29349,12594920,0.0218,2016-04-27,lowerror
29350,14475384,0.0227,2016-04-27,lowerror
29351,12203304,-0.0758,2016-04-27,higherror
29352,10955160,0.0257,2016-04-27,lowerror
29353,11229358,0.6424,2016-04-27,higherror
29354,12209420,-0.3481,2016-04-27,higherror
29355,10961283,0.0334,2016-04-27,lowerror
29356,14658931,0.0315,2016-04-27,lowerror
29357,12079256,-0.1803,2016-04-27,higherror
29358,12194209,-0.008,2016-04-27,lowerror
29359,12627036,0.006,2016-04-27,lowerror
29360,12771722,0.0325,2016-04-27,lowerror
29361,14108530,-0.001,2016-04-27,lowerror
29362,12600590,-0.1578,2016-04-27,higherror
29363,12600175,-0.0408,2016-04-27,lowerror
